NAME,CITY,STATE,ZIP,ZIP_PLUS4,COUNTY_CODE,COUNTY_NAME,MSA,MARKET_SEGMENT,SIMPLIFIED_MENU,MENU_TYPE,UNITS,EMPLOYEES,YEARS_IN_BUSINESS,ANNUAL_SALES,AVERAGE_CHECK,NUMBER_OF_ROOMS,FOOD_BEVERAGE_PURCHASE,FOOD_PURCHASE,BEVERAGE_PURCHASE,TOTAL_CATEGORY_DRY,TOTAL_CATEGORY_FRESH,TOTAL_CATEGORY_FROZEN,TOTAL_CATEGORY_PROTEIN,% Share of F&B Purchases from Company
ZUPPA RESTAURANT,YONKERS,NY,10701,2739,36119,WESTCHESTER,5602,FSR - FINE DINING RESTAURANTS,CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$50 TO $75,NOT APPLICABLE,262438.026062753,246335.390311353,16102.6357513997,28584.5605054432,51483.9695325817,36969.3649203732,113417.183961042,0.9484312074
BLASDELL PIZZA,SPRINGVILLE,NY,14141,9226,36029,ERIE,1280,LSR - QUICK CASUAL,"PIZZA, PASTA & ITALIAN",PIZZERIA,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,181307.035550828,166812.135973147,14494.8995776811,29334.9158119737,24158.1659628019,31526.4065814565,53493.0817747756,0.2719094435
EDGAR'S BISTRO,MACON,GA,31206,5309,13021,BIBB,4680,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",EUROPEAN,FRENCH,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$15 TO $20,NOT APPLICABLE,402057.318579492,377520.133354694,24537.1852247983,60299.3209683133,77878.8922352293,55985.6003144263,149217.627350049,0.8575038256
MOE'S SOUTHWEST GRILL,SUNRISE,FL,33323,3209,12011,BROWARD,4992,LSR - QUICK CASUAL,MEXICAN,MEXICAN,251-500 UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,318002.7978,285920.739091662,32082.0587083378,51399.1924702893,48751.1495292836,54149.0832167183,105072.985928366,0.3693307024
LA SALSA FRESH MEXICAN GRILL,MORRISVILLE,NC,27560,8819,37183,WAKE,6640,LSR - QUICK CASUAL,MEXICAN,MEXICAN,51-100 UNITS,5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,201677.3316,181330.894281542,20346.4373184584,32597.3609525355,30917.9724754564,34341.3412941177,66637.2735456389,0.7600420313
SEE THRU CHINESE KITCHEN,CHICAGO,IL,60644,4142,17031,COOK,1602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,65375.6265098996,61385.8126631372,3989.81384676245,9804.83554024798,12663.3222092895,9103.41269006101,24263.1968715214,0.2002355719
SNEAKER'S SPORTS BAR & GRILL,DULUTH,MN,55802,,27137,SAINT LOUIS,2240,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT",BAR & GRILL,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,110581.95690235,102823.019943603,7758.93695874674,14327.3491989556,17967.3443154047,22442.075154047,38958.8950997389,0.1305361981
HONG KONG BISTRO,CHANDLER,AZ,85249,4553,04013,MARICOPA,6200,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",EUROPEAN,FRENCH,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,59392.7389370203,55768.0551694056,3624.68376761464,8907.54044971462,11504.431088516,8270.30870985042,22042.7366359476,0.8177604856
SUBWAY,FEDERAL WAY,WA,98003,6802,53033,KING,7602,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,501+ UNITS,5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,140672.5785,120401.497165394,20271.0813346058,22586.8174473339,21177.2389439342,30842.9201101038,29651.4906608016,0.04627593217
TERRACE DINER,BAYSIDE,NY,11360,1943,36081,QUEENS,5602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,106948.362646634,97586.7048714244,9361.65777520948,13123.475755562,17240.644620052,22276.8243917943,38071.5585177694,0.2325610792
DIAMONDS CAFE & CATERING,SALEM,MA,01970,7309,25009,ESSEX,1122,"EVENT CATERING, PARTY SERVICE",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
HUNAN CAFE NO 2,SAN FRANCISCO,CA,94121,3212,06075,SAN FRANCISCO,7362,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,102711.267587208,93475.3392123077,9235.92837490029,13369.8889175499,15943.6494757835,19485.4173236182,35269.6303046439,0.05505746044
ME RODEO MEXICAN GRILL,COLONIAL HEIGHTS,VA,23834,2314,51570,COLONIAL HEIGHTS CITY,6760,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,75636.9165652037,71020.8657042216,4616.05086098209,11343.7922859673,14650.9440370301,10532.2748378174,28071.5229107361,0.1321210428
MOTOWN PIZZA & SUBS,MORLEY,MI,49336,9205,26107,MECOSTA,,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,42521.5863985341,39393.7380412277,3127.84835730646,5772.75331745305,7059.09787998168,5867.53660100779,16343.3461786532,0.616049033
OLIVE GARDEN,LOUISVILLE,KY,40241,2833,21111,JEFFERSON,4520,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,501+ UNITS,OVER 50,5 YEARS PLUS,"$2,500,001 - $5,000,000",$10 TO $15,NOT APPLICABLE,1286774.17704627,1192120.26507375,94653.9119725149,174693.150667888,213620.084163078,177561.451030692,494576.933986257,0.1616392564
WHITE DOVE COFFEE SHOP,FLAGSTAFF,AZ,86004,3716,04005,COCONINO,2620,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,31461.6792,21991.7137608,9469.9654392,8494.653384,4058.5566168,3775.401504,0,0.5041675278
ARSENIO'S MEXICAN FOOD,SANTA ANA,CA,92704,2336,06059,ORANGE,4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,81199.2943974808,76243.7767767762,4955.51762070459,12178.0206179886,15728.3820135406,11306.823758394,30135.9171754379,0.9851460545
OLD TOWN BISTRO,ROCK HILL,SC,29730,4551,45091,YORK,1520,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",EUROPEAN,FRENCH,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,143152.880829128,134416.393293525,8736.48753560323,21469.629104507,27728.8517434363,19933.7248685692,53129.0744839992,0.5034647102
WHATABURGER,HUMBLE,TX,77338,4012,48201,HARRIS,3362,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,507488.652,425009.062457584,82479.5895424164,79580.4827043702,43486.6025706941,94704.1567095116,138287.396174807,0.4965885071
ATHIMIAN GRILL,GLENDALE,CA,91208,2801,06037,LOS ANGELES,4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",EUROPEAN,GREEK,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,47204.7755364298,44323.9118702126,2880.86366621728,7079.6271570557,9143.61076668963,6573.16152197402,17519.3542801909,0.3846142004
CINCO DE MAYO TAQUERIA,FAIRFIELD,CA,94533,9004,06095,SOLANO,7362,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,38270.8719,31326.9541349809,6943.91776501913,6699.84332688138,3661.11657206633,7973.0983125,7187.99220315689,0.1118239772
FIVE GUYS BURGERS AND FRIES,SUWANEE,GA,30024,6914,13135,GWINNETT,0520,LSR - QUICK CASUAL,HAMBURGERS,HAMBURGERS,501+ UNITS,5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",$5 TO $7,NOT APPLICABLE,319744.593,292398.952975056,27345.6400249443,43126.3531226726,40904.5198706459,45433.6414997773,116218.970106013,0.05119012968
KFC,AZLE,TX,76020,4809,48439,TARRANT,1922,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,FRIED CHICKEN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,338433.4791,280173.500396521,58259.9787034792,56212.1762885942,30717.0362232755,66894.8788862444,77645.8415643909,0.03091548599
OUTBACK STEAKHOUSE,ORLANDO,FL,32825,5012,12095,ORANGE,5960,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH",FAMILY STEAK / CHOPHOUSE,501+ UNITS,OVER 50,5 YEARS PLUS,"$2,500,001 - $5,000,000",$10 TO $15,NOT APPLICABLE,1006457.37918794,942650.44901876,63806.9301691831,130786.580623022,175792.205401654,167566.634293287,404110.557738159,0.2455752915
PIZZA HUT,CHARLOTTE,NC,28269,1103,37119,MECKLENBURG,1520,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,216204.4062,176975.991937309,39228.4142626913,37849.5596313138,20682.8194706633,45042.584625,40607.2688940689,0.6217611509
SOLSTICE CAFE LLC,WHITE SALMON,WA,98672,,53039,KLICKITAT,,"LSR - ICE CREAM PARLORS, FROZEN DESSERTS",FROZEN DESSERT,ICE CREAM / DAIRY,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,70667.8518,57876.9706242,12790.8811758,9893.499252,9116.1528822,26147.105166,0,0.09549909363
EUROPEAN DELICATESSEN,SAINT LOUIS,MO,63141,5923,29189,SAINT LOUIS,7040,LSR - DELIVERY AND TAKE AWAY ONLY,OTHER ETHNIC FOOD,OTHER ETHNIC FOOD UNCLASSIFIED,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,41895.4113,36675.5063167931,5219.90498320693,5932.53548960997,4811.39068017335,7925.17747885157,13807.7834425352,0.5520071922
HEMENWAYS SEA FOOD,PROVIDENCE,RI,02903,7104,44007,PROVIDENCE,6480,FSR - UPSCALE CASUAL DINING RESTAURANTS,"STEAK, SEAFOOD & FISH",STEAK & SEAFOOD,INDEPENDENT (1-9 UNITS),OVER 50,5 YEARS PLUS,"$2,500,001 - $5,000,000",$30 TO $50,NOT APPLICABLE,836905.66047818,789758.997081187,47146.6633969931,78577.7723283218,144687.871447217,111999.518158635,407347.17175002,0.9741913318
KEE'S TERIYAKI,EL PASO,TX,79930,6659,48141,EL PASO,2320,FSR - UPSCALE CASUAL DINING RESTAURANTS,OTHER ASIAN,JAPANESE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$30 TO $50,NOT APPLICABLE,53248.9771284201,49061.0705229479,4187.9066054722,6984.1003451015,10814.5027281553,10335.7024302736,16457.962239188,0.2342790187
SONIC DRIVE-IN,FREDERICKSBURG,VA,22407,9418,51177,SPOTSYLVANIA,8872,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,OVER 50,5 YEARS PLUS,"$1,000,001 - $2,500,000",UNDER $5,NOT APPLICABLE,442779.9633,370817.152926478,71962.8103735218,69433.3618542417,37941.7277892031,82628.65162982,120654.694369666,0.3808554865
MIYORI JAPANESE STEAK HOUSE INC,ENTERPRISE,AL,36330,3621,01031,COFFEE,,FSR - UPSCALE CASUAL DINING RESTAURANTS,OTHER ASIAN,JAPANESE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$30 TO $50,NOT APPLICABLE,93562.2961248603,86203.8419517505,7358.45417310974,12271.5683923507,19001.8618433657,18160.5751619888,28917.8275278611,0.6242050065
MICROTEL INN & SUITES,HOUMA,LA,70360,2411,22109,TERREBONNE,3350,UNCODED HOTELS & MOTELS WITHOUT RESTAURANT,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,101-250 UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,101 - 250,,,,,,,,#NA
ENVY,NORWOOD,MA,02062,3547,25021,NORFOLK,1122,NEIGHBORHOOD BARS & TAVERNS,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
IMPERIAL BUFFET,SHREWSBURY,MA,01545,2673,25027,WORCESTER,1122,LSR - BUFFET RESTAURANTS,CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,74182.1495829723,66309.0264674298,7873.12311554252,11764.8661356541,10816.2070885252,13781.7003303377,22857.4542064138,0.1556971514
HILTON GARDEN INN,SOUTHAVEN,MS,38671,8101,28033,DE SOTO,4920,3* HOTELS WITHOUT RESTAURANT-UPSCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,251-500 UNITS,20 TO 49,5 YEARS PLUS,">$5,000,000",NOT APPLICABLE,251 - 500,,,,,,,,#NA
HERSHEY'S ICE CREAM,LAKELAND,FL,33809,3828,12105,POLK,3980,"LSR - ICE CREAM PARLORS, FROZEN DESSERTS",FROZEN DESSERT,ICE CREAM / DAIRY,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,25659.9378,21015.4890582,4644.4487418,3592.391292,3310.1319762,9494.176986,0,0.1796493369
LA HUERTA MEXICAN RESTAURANT,VAN BUREN,AR,72956,4928,05033,CRAWFORD,2720,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,134676.200017556,126457.036449341,8219.16356821492,20198.3225683921,26086.9104556387,18753.3656461917,49983.0797711671,0.7408475325
MR GYROS & SUBS,RICHMOND,VA,23294,5804,51087,HENRICO,6760,LSR - QUICK CASUAL,EUROPEAN,GREEK,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,69373.944,62375.0780792143,6998.86592078574,11212.9978879043,10635.3137166649,11812.9006811146,22922.2116664887,0.5392826846
LUCKY'S STEAK HOUSE,CLIO,MI,48420,8586,26049,GENESEE,2162,FSR - FINE DINING RESTAURANTS,"STEAK, SEAFOOD & FISH",STEAK & SEAFOOD,INDEPENDENT (1-9 UNITS),OVER 50,5 YEARS PLUS,"$2,500,001 - $5,000,000",$50 TO $75,NOT APPLICABLE,980422.644449883,920266.008756299,60156.6356935848,106786.927266718,192335.121221501,138111.092598289,423706.796966057,0.7420247326
SUBWAY,CATOOSA,OK,74015,2864,40131,ROGERS,8560,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,501+ UNITS,5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,149561.5671,128009.572222653,21551.994877347,24014.0605173088,22515.4118668973,32791.8597554336,31525.1448247286,0.1332145277
SUBWAY,TOPEKA,KS,66617,1270,20177,SHAWNEE,8440,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,501+ UNITS,5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,164162.6757,140506.644178397,23656.0315216032,26358.4589636407,24713.503129357,35993.2002787308,34602.82094261,0.2304060823
RUDYS SPORTS BAR & GRILL,CAMBRIDGE,IL,61238,1151,17073,HENRY,1960,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT",BAR & GRILL,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,42589.4567639687,39601.185264752,2988.27149921671,5518.02514934726,6919.93029712794,8643.32497127937,15004.6013373368,0.5303053089
SILVER FOX STEAKHOUSE,FRISCO,TX,75034,6018,48085,COLLIN,1922,FSR - FINE DINING RESTAURANTS,"STEAK, SEAFOOD & FISH",STEAK & SEAFOOD,INDEPENDENT (1-9 UNITS),OVER 50,5 YEARS PLUS,"$1,000,001 - $2,500,000",$50 TO $75,NOT APPLICABLE,723922.906465095,679504.545872356,44418.3605927391,78849.1608155132,142016.099646608,101978.247988064,312855.94808022,0.4123579312
OUR DAILY BREAD DELI,SPOKANE,WA,99201,0639,53063,SPOKANE,7840,LSR - DELIVERY AND TAKE AWAY ONLY,"SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,37216.1223,32714.8033428061,4501.31895719394,5115.84684961085,5237.18675193521,6834.17643413967,11906.9671893774,0.7024970081
ASIAN KING RESTAURANT,FOLEY,AL,36535,1933,01003,BALDWIN,5160,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,ASIAN UNCLASSIFIED,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,87914.6644779768,82549.3140500984,5365.35042787837,13185.1711838221,17029.1557058748,12241.9243222102,32628.2274602736,0.1075102477
L&L HAWAIIAN BARBECUE,SAN DIEGO,CA,92113,2435,06073,SAN DIEGO,7320,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",BBQ,BARBECUE,101-250 UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,206354.9844,168913.66229426,37441.3221057398,36125.2826644133,19740.591619898,42990.62175,38757.3615470663,0.006463333683
SUNRISE CHINESE RESTAURANT,AURORA,CO,80010,1814,08001,ADAMS,2082,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,96739.1182101555,90835.2195561208,5903.89865403464,14508.6356337335,18738.4609454143,13470.7101614741,35903.2929490159,0.3774238894
MI RANCHO RESTAURANT,WAYNESBORO,VA,22980,5040,51015,AUGUSTA,,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",AMERICAN REGIONAL,SOUTHWESTERN / TEX-MEX,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,136474.73154324,128145.805264239,8328.9262790002,20468.0607990553,26435.2877550876,19003.8072188152,50650.5781465853,0.04705016753
SLOPE BBQ OF CUMMING,CUMMING,GA,30040,2002,13117,FORSYTH,0520,LSR - QUICK CASUAL,BBQ,BARBECUE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,99191.9034,89184.8201595815,10007.0832404185,16032.5121968186,15206.5307230063,16890.2621888545,32774.5213006299,0.2517742648
CARIBOU COFFEE,HOPKINS,MN,55305,5306,27053,HENNEPIN,5120,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,251-500 UNITS,5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,127468.32,89100.35568,38367.96432,34416.4464,16443.41328,15296.1984,0,0.4804169074
CANOPY ROAD CAFE,TALLAHASSEE,FL,32303,4725,12073,LEON,8240,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",HAMBURGERS,HAMBURGERS,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,157272.058312194,143129.953944615,14142.1043675783,20472.0475062108,24413.0038404558,29836.1782650142,54005.0520670655,0.3795456225
DOMINO'S PIZZA,SPRINGVILLE,UT,84663,5617,49049,UTAH,6520,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,189602.1999,155200.525237022,34401.6746629783,33192.4769595344,18137.9655516582,39500.4583125,35610.8723664222,0.1426284599
RESTAURANT MEXICO SALVADORENO GENESIS,LAWRENCEVILLE,GA,30044,2649,13135,GWINNETT,0520,FSR - UPSCALE CASUAL DINING RESTAURANTS,MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$20 TO $30,NOT APPLICABLE,116552.519824566,107385.938718594,9166.58110597235,15286.9508078258,23671.0188925566,22623.0103819653,36023.5458707267,0.1922648733
WAITER ON THE WAY,FORT WAYNE,IN,46825,4414,18003,ALLEN,2760,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,113584.013152268,103641.507876336,9942.50527593181,13937.7266368102,18310.3467581624,23658.9981566021,40433.7223721468,0.09187451308
WHITE PORCH INN,PROVINCETOWN,MA,02657,2311,25001,BARNSTABLE,0740,"BED & BREAKFAST, GUESTHOUSES, CHAMBRES D'HOTES",SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",NOT APPLICABLE,<50,,,,,,,,#NA
WINGS TO GO,MALVERN,PA,19355,2925,42029,CHESTER,6162,LSR - QUICK CASUAL,CHICKEN,CHICKEN WINGS,51-100 UNITS,5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,174225.618,156648.676715704,17576.9412842959,28160.3059306075,26709.510776983,29666.9008978328,57566.8076983026,0.3127551875
HILTON HOTELS,ROCKWALL,TX,75087,5402,48397,ROCKWALL,1922,3* HOTELS WITHOUT RESTAURANT-UPSCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,251-500 UNITS,10 TO 19,5 YEARS PLUS,">$5,000,000",NOT APPLICABLE,>500,,,,,,,,#NA
COUNTRY INN & SUITES,SCOTTSDALE,AZ,85260,,04013,MARICOPA,6200,2* HOTELS WITHOUT RESTAURANT-MIDSCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",NOT APPLICABLE,101 - 250,,,,,,,,#NA
YE'S CAFE,YOUNGSVILLE,LA,70592,5568,22055,LAFAYETTE,3880,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,65670.4872130376,59526.363592938,6144.12362009959,8107.2124449072,10621.3437468538,15071.011749751,20402.3477160706,0.1707577354
JILL'S CAFE,RICHMOND,MN,56368,4545,27145,STEARNS,6980,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,117591.86846689,106589.986080435,11001.8823864554,14517.0578126211,19018.9491478859,26986.6801138615,36533.1565343957,0.193719469
CAFE CASTRO,SANTA FE,NM,87507,2311,35049,SANTA FE,,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,105628.858328718,96130.5764676923,9498.28186102564,13749.6706594872,16396.5408205128,20038.915245641,36271.4906579487,0.8491074463
SARKU JAPAN,SAINT LOUIS,MO,63117,1159,29189,SAINT LOUIS,7040,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",OTHER ASIAN,JAPANESE,101-250 UNITS,5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",$5 TO $7,NOT APPLICABLE,197304.2631,161505.115872991,35799.1472270089,34540.8292225446,18874.7700669643,41105.0548125,37057.4652314732,0.7766821731
TAQUERIA EL MESON EXPRESS,BERWYN,IL,60402,5426,17031,COOK,1602,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,38270.8719,31326.9541349809,6943.91776501913,6699.84332688138,3661.11657206633,7973.0983125,7187.99220315689,0.6595501059
HANAMI SUSHI,AUBURN,CA,95603,5244,06061,PLACER,6922,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,SUSHI,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,86344.8561557961,81075.3096737453,5269.54648205078,12949.7361562685,16725.0823125959,12023.33195432,32045.616319012,0.8732447523
